,,,,,,,,,,,,,,,,,,,,,
102-30243-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1328000.00,72.67,72.67,1 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 5
102-30244-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2425169.00,102.18,102.18,2 B/R,1,,,,1,1,,SOBHA ONE
102-30245-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,1744269.00,72.45,72.45,1 B/R,1,,,,1,1,,Vida Residences Dubai Hills Estate
102-30246-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1300000.00,105.99,105.99,2 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,3,1,,Binghatti Tulip
102-30247-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,2233329.00,99.48,99.48,2 B/R,1,,,,1,1,,Parkside Hills
102-30248-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Shop,1223530.00,38.96,38.96,NA,1,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 3
102-30249-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2820000.00,146.35,146.35,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-3025-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Wadi Al Safa 3,Building,Villa,4760264.00,179.71,179.71,4 B/R,,,,,2,1,,ALBARARI IXORA VILLAS
102-30250-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2155000.00,99.96,99.96,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30251-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,783726.94,65.68,65.68,1 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,2,1,,Rise Residences
102-30252-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2085000.00,99.96,99.96,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30253-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,5374502.00,217.09,217.09,4 B/R,2,,,,1,1,,SOBHA ONE
102-30254-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,3944151.00,179.18,179.18,3 B/R,2,,,,1,1,,SOBHA ONE
102-30255-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1295861.00,51.23,51.23,1 B/R,1,,,,1,1,,SOBHA ONE
102-30256-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2353230.00,102.16,102.16,2 B/R,1,,,,1,1,,SOBHA ONE
102-30257-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2336735.00,102.16,102.16,2 B/R,1,,,,1,1,,SOBHA ONE
102-30258-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1926005.00,86.65,86.65,2 B/R,1,,,,1,1,,SOBHA ONE
102-30259-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2501431.00,102.15,102.15,2 B/R,1,,,,1,1,,SOBHA ONE
102-3026-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,BUSINESS BAY,Unit,Flat,2359000.00,68.65,68.65,1 B/R,1,Business Bay Metro Station,Dubai Mall,Downtown Dubai,2,1,,CANAL HEIGHTS 2
102-30260-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1338568.00,51.07,51.07,1 B/R,1,,,,1,1,,SOBHA ONE
102-30261-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1661740.00,68.16,68.16,1 B/R,1,,,,1,1,,SOBHA ONE
102-30262-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,4860364.00,212.49,212.49,4 B/R,2,,,,2,1,,SOBHA ONE
102-30263-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2358492.00,102.15,102.15,2 B/R,1,,,,1,1,,SOBHA ONE
102-30264-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,2192888.00,99.01,99.01,2 B/R,1,,,,1,1,,Parkside Hills
102-30265-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Zaabeel First,Unit,Flat,4591888.00,170.72,170.72,3 B/R,2,Al Jafiliya Metro Station,Dubai Mall,Burj Khalifa,1,1,,Address Residences Zabeel
102-30266-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI SPORTS CITY,Unit,Flat,1693000.00,112.55,112.55,3 B/R,1,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,1,1,,Sportz By Danube
102-30267-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Hotel Rooms,442888.00,28.70,28.70,Studio,EU,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,The Community
102-30268-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Madinat Dubai Almelaheyah,Unit,Flat,1662888.00,73.26,73.26,1 B/R,1,,,,1,1,,Ocean Point
102-30269-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Wasl,Unit,Flat,2164000.00,74.25,74.25,1 B/R,1,,,,1,1,,City Walk Northline 2
102-3027-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH LAKES TOWERS,Unit,Flat,1590828.00,81.54,81.51,1 B/R,1,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,2,1,,UH WEST BY ELLINGTON
102-30270-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1181048.00,77.85,77.85,1 B/R,1,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,1,1,,Marquis Insignia
102-30271-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Wasl,Unit,Flat,6052000.00,200.89,200.89,3 B/R,2,,,,1,1,,City Walk Northline 2
102-30272-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Flat,1010000.00,74.15,74.15,1 B/R,1,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,1,1,,555 PARK VIEWS
102-30273-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MAJAN,Unit,Flat,1730160.00,101.69,101.69,2 B/R,1,,,,1,1,,Samana Barari Views
102-30274-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,1535888.00,63.33,63.33,1 B/R,1,,,,1,1,,Parkside Hills
102-30275-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,1565888.00,64.74,64.74,1 B/R,1,,,,2,1,,Vida Residences Dubai Hills Estate
102-30276-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Zaabeel First,Unit,Flat,3819888.00,134.20,134.20,2 B/R,1,Al Jafiliya Metro Station,Dubai Mall,Burj Khalifa,2,1,,Address Residences Zabeel
102-30277-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1917000.00,104.34,104.34,2 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 7
102-30279-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,600138.00,37.94,37.94,Studio,1,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 3
102-3028-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Hotel Rooms,478888.00,30.04,30.04,Studio,EU,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,The Community
102-30280-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,535000.00,38.32,38.32,Studio,1,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,2,1,,Oxford Gardens
102-30281-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2615000.00,99.54,99.54,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30282-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,780000.00,70.94,70.94,1 B/R,1,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,1,1,,Oxford Gardens
102-30283-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2900000.00,153.06,153.06,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30284-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1116101.00,49.97,49.97,1 B/R,1,,,,1,1,,SOBHA ONE
102-30285-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1702857.00,68.19,68.19,1 B/R,1,,,,1,1,,SOBHA ONE
102-30286-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2065000.00,99.75,99.75,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30287-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,750525.00,65.90,65.90,1 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,Rise Residences
102-30288-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1124169.00,49.97,49.97,1 B/R,1,,,,1,1,,SOBHA ONE
102-30289-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1123480.00,49.94,49.94,1 B/R,1,,,,1,1,,SOBHA ONE
102-3029-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH LAKES TOWERS,Unit,Flat,1420828.00,75.58,75.86,1 B/R,1,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,1,1,,UH WEST BY ELLINGTON
102-30290-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1662941.00,67.76,67.76,1 B/R,1,,,,1,1,,SOBHA ONE
102-30291-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Jabal Ali First,Unit,Flat,1872450.00,113.47,113.47,2 B/R,1,,,,1,1,,California 2 by SD
102-30292-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Hotel Rooms,453888.00,30.46,30.46,Studio,EU,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,The Community
102-30293-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,2238888.00,99.48,99.48,2 B/R,1,,,,2,1,,Parkside Hills
102-30294-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,AL FURJAN,Unit,Hotel Apartment,470095.00,64.83,64.83,1 B/R,1,ENERGY Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,2,1,,Azizi Pearl
102-30295-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Hotel Rooms,553888.00,44.39,44.39,1 B/R,EU,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,The Community
102-30296-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Jabal Ali First,Unit,Flat,1380000.00,115.86,115.86,2 B/R,1,ENERGY Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,1,1,,Hillside Residences 1
102-30297-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Zaabeel First,Unit,Flat,2034888.00,71.26,71.26,1 B/R,1,Al Jafiliya Metro Station,Dubai Mall,Burj Khalifa,1,1,,Address Residences Zabeel
102-30298-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,BUSINESS BAY,Unit,Flat,1555000.00,34.70,34.70,Studio,1,Business Bay Metro Station,Dubai Mall,Burj Khalifa,1,1,,Bayz 101 By Danube
102-30299-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1178000.00,63.23,63.23,1 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 6
102-303-2024,03/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,818823.00,68.90,70.13,1 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,Binghatti Amber
102-3030-2024,18/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH LAKES TOWERS,Unit,Flat,1567828.00,81.45,81.60,1 B/R,1,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,1,1,,UH EAST BY ELLINGTON
102-30300-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1381000.00,74.16,74.16,1 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 6
102-30301-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MAJAN,Unit,Flat,664848.00,38.82,38.82,Studio,1,,,,1,1,,Samana Barari Views 2
102-30302-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,AL FURJAN,Unit,Flat,1063351.00,76.39,76.39,1 B/R,1,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Sports City Swimming Academy,1,1,,ROSALIA RESIDENCES
102-30303-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1782766.00,68.44,68.44,1 B/R,1,,,,2,1,,SOBHA ONE
102-30304-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1634713.00,62.37,62.37,1 B/R,1,,,,1,1,,SOBHA ONE
102-30305-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Jabal Ali First,Unit,Flat,1364000.00,114.41,114.41,2 B/R,1,ENERGY Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,2,1,,Hillside Residences 1
102-30306-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI SPORTS CITY,Unit,Flat,907000.00,59.32,59.32,1 B/R,1,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,1,1,,Sportz By Danube
102-30307-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1400000.00,106.34,106.34,2 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,Binghatti Tulip
102-30308-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1944000.00,93.56,93.56,2 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 6
102-30309-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2814700.00,151.15,151.15,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-3031-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH LAKES TOWERS,Unit,Flat,2198828.00,123.46,123.70,2 B/R,1,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,1,1,,UH EAST BY ELLINGTON
102-30310-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2385000.00,101.17,101.17,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,2,1,,Aeternitas Tower
102-30311-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2005000.00,98.94,98.94,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30312-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,800000.00,63.80,63.80,1 B/R,1,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,1,1,,Oxford Gardens
102-30313-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1429818.00,68.12,68.12,1 B/R,1,,,,1,1,,SOBHA ONE
102-30314-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1316819.00,51.51,51.51,1 B/R,1,,,,1,1,,SOBHA ONE
102-30315-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2256300.00,94.85,94.85,2 B/R,1,,,,1,1,,SOBHA ONE
102-30316-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2186722.00,94.49,94.49,2 B/R,1,,,,1,1,,SOBHA ONE
102-30317-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2386219.00,102.16,102.16,2 B/R,1,,,,1,1,,SOBHA ONE
102-30318-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1976520.00,87.44,87.44,2 B/R,1,,,,1,1,,SOBHA ONE
102-30319-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Bukadra,Unit,Flat,1176252.00,46.60,46.60,1 B/R,1,,,,2,1,,Riverside Crescent
102-3032-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,SOBHA HEARTLAND,Unit,Flat,776828.00,42.70,42.70,Studio,1,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,KENSINGTON WATERS
102-30320-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2255592.00,94.82,94.82,2 B/R,1,,,,1,1,,SOBHA ONE
102-30321-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2247315.00,99.42,99.42,2 B/R,1,,,,1,1,,SOBHA ONE
102-30322-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2050000.00,99.75,99.75,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30323-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2090000.00,99.96,99.96,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30324-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1373398.00,51.14,51.14,1 B/R,1,,,,1,1,,SOBHA ONE
102-30325-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1321705.00,51.27,51.27,1 B/R,1,,,,1,1,,SOBHA ONE
102-30326-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,2358492.00,102.15,102.15,2 B/R,1,,,,1,1,,SOBHA ONE
102-30327-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARINA,Unit,Flat,2420000.00,101.17,101.17,2 B/R,1,Marina Towers,Marina Mall,Burj Al Arab,1,1,,Aeternitas Tower
102-30328-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Hotel Rooms,554888.00,33.81,33.81,Studio,EU,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,The Community
102-30329-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,BUSINESS BAY,Unit,Flat,2511000.00,78.92,78.92,1 B/R,1,Business Bay Metro Station,Dubai Mall,Downtown Dubai,2,1,,CANAL CROWN 2
102-3033-2024,17/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,AL FURJAN,Unit,Flat,1003697.00,77.19,77.19,1 B/R,1,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Sports City Swimming Academy,1,1,,PG ONE AT AL FURJAN
102-30330-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,DUBAI MARITIME CITY,Unit,Flat,3257000.00,126.10,126.10,2 B/R,1,,,,2,1,,Oceanz 3 By Danube
102-30331-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,1790888.00,73.10,73.10,1 B/R,1,,,,1,1,,Vida Residences Dubai Hills Estate
102-30332-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MAJAN,Unit,Flat,1045440.00,70.92,70.92,1 B/R,1,,,,1,1,,Samana Barari Views 2
102-30333-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,1580888.00,64.74,64.74,1 B/R,1,,,,1,1,,Vida Residences Dubai Hills Estate
102-30334-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Hadaeq Sheikh Mohammed Bin Rashid,Unit,Flat,2646888.00,142.45,142.45,2 B/R,1,,,,1,1,,Club Drive
102-30335-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1398000.00,72.67,72.67,1 B/R,1,,,,3,1,,DAMAC LAGOONS - LAGOON VIEWS 5
102-30336-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE TRIANGLE,Unit,Hotel Rooms,466771.20,28.68,28.68,Studio,EU,Damac Properties,Marina Mall,Sports City Swimming Academy,1,1,,The Community
102-30337-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Marsa Dubai,Unit,Flat,5448000.00,114.77,114.77,2 B/R,1,,,,2,1,,DAMAC BAY 2
102-30338-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,2087000.00,104.52,104.52,2 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 3
102-30339-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1294000.00,73.41,73.41,1 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 5
102-3034-2024,18/01/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,604350.00,30.97,30.97,Studio,B1-60,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 41
102-30340-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1300000.00,113.46,113.46,2 B/R,1,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,1,1,,Binghatti Tulip
102-30341-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Al Hebiah Fifth,Unit,Flat,1255000.00,67.96,67.96,1 B/R,1,,,,1,1,,DAMAC LAGOONS - LAGOON VIEWS 3
102-30342-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,JUMEIRAH VILLAGE CIRCLE,Unit,Flat,1280847.48,121.67,121.67,2 B/R,1,Dubai Internet City,Marina Mall,Sports City Swimming Academy,1,1,,Q Gardens Lofts
102-30343-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,AL FURJAN,Unit,Flat,2341191.00,115.79,115.79,2 B/R,1,,,,1,1,,Trussardi Residences
102-30344-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,ARJAN,Unit,Flat,1106450.00,70.22,70.22,1 B/R,1,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,1,1,,Marquis Insignia
102-30345-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Marsa Dubai,Unit,Flat,4246000.00,86.22,86.22,1 B/R,1,,,,2,1,,DAMAC BAY
102-30346-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,Ras Al Khor Industrial First,Unit,Flat,1643893.00,62.72,62.72,1 B/R,1,,,,1,1,,SOBHA ONE
102-30347-2024,08/05/2024,Sales,Sell - Pre registration,Off-Plan,Free Hold,Residential,MEYDAN ONE,Unit,Flat,695925.00,37.63,37.63,Studio,B1-14,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,1,1,,Azizi Riviera 42
